transaction_id,vendor_name,amount_ghs,timestamp,approval_status,category,is_fraud_label
89010af5-a995-416f-904d-aa97476b0ab2,"Williams, Evans and Wilkins",23413.5,2026-06-06T01:14:23,Approved,Marketing,False
dd1f7df2-e406-4af9-b326-2435b29fbbab,Chapman Inc,1073.45,2026-06-06T02:07:18,Pending,Logistics,False
700576cd-3010-4e38-81a3-fffb6bb28c5c,Payne-Li,8843.5,2026-06-06T04:05:09,Flagged,Marketing,False
dd1c00c1-8aef-468e-9686-021593c219f6,"Powers, Harris and Harris",27169.28,2026-06-06T08:43:14,Pending,Marketing,False
d79a05d1-a4a7-42ef-a2d7-e73f8922eb2b,"Hopkins, Williams and Pace",7339.12,2026-06-06T12:21:25,Approved,Office Supplies,False
d8112584-f90e-4261-8893-7bcd2f6c78c8,"Liu, Baker and Mason",29835.0,2026-06-06T12:23:15,Flagged,Logistics,False
f7ba0d7e-10df-47e1-bef6-b442ed5a274b,Shaw Inc,37556.47,2026-06-06T14:00:04,Approved,Logistics,False
f0d885e0-8e85-4f68-9098-817c39a0e5da,Davis-Mason,30481.82,2026-06-06T14:59:46,Flagged,Office Supplies,False
16133897-7783-457d-867e-ffd8ce620520,"Townsend, Meyer and Byrd",48223.86,2026-06-06T15:20:05,Pending,Logistics,False
bd14b002-c855-44d3-915c-8bb53efc07fb,Thomas-Huffman,26916.72,2026-06-06T16:21:37,Approved,Marketing,False
785c75d2-b79f-452e-bce9-097e192f8ebb,Andrade-Jackson,46142.85,2026-06-06T16:27:10,Flagged,Marketing,False
c2bc93bb-00ae-4cac-b85c-7ca5f2e38840,Pittman PLC,33347.38,2026-06-06T18:10:32,Pending,Logistics,False
1f40ca80-eda8-4ba1-976d-8357366eff28,Robinson-Berry,31331.4,2026-06-06T22:01:02,Flagged,Office Supplies,False
13087018-0ff5-4aa1-8c6b-06afd8eab948,Wilson-Torres,44147.17,2026-06-06T22:37:23,Pending,Office Supplies,False
5ee6b1fd-a6b9-4386-947b-ab3714fde469,"Green, Stokes and Hines",30953.16,2026-06-06T22:40:43,Flagged,IT Equipment,False
c3bcbfe3-25ba-48e8-bece-76fae8ee46e0,Mullen-Cooper,15641.34,2026-06-07T00:38:54,Pending,Marketing,False
74509f8e-88f1-49ce-9c6c-ba5a5a3fbd2b,Sawyer Group,29908.59,2026-06-07T03:03:12,Pending,Marketing,False
f0237651-807f-4684-85c2-c0e0a011ba50,Booker Inc,1371.19,2026-06-07T05:21:52,Approved,IT Equipment,False
7dbb971e-2b4b-4bef-9198-229a2f4c53c2,Lucero Inc,19379.57,2026-06-07T07:47:08,Approved,Logistics,False
ed171d30-22f5-42c9-9b1e-aa76d1daa3e3,Ward-Hensley,38176.12,2026-06-07T08:11:43,Flagged,IT Equipment,False
06732c22-306a-4c15-b5a1-2b708103a258,Peck-Griffith,16370.2,2026-06-07T14:26:38,Approved,Marketing,False
a2f9a5f4-b6c7-45ac-8588-a02da55b15db,"Hughes, Hubbard and Estes",48280.5,2026-06-07T14:28:55,Pending,Marketing,False
f0fd7457-baf2-4119-9ecc-54f817ae1cd6,Mcclain PLC,47984.47,2026-06-07T16:10:28,Approved,Logistics,False
4684754f-3b74-461e-bf61-92ebf50475ad,Ponce Ltd,11674.7,2026-06-07T17:10:05,Pending,Marketing,False
ca378aca-2ad7-43c0-bdcf-2ef112a99546,Walker Ltd,23015.39,2026-06-07T22:07:25,Pending,IT Equipment,False
deb2f04b-5a83-494e-949c-d6dabbfb9efa,Jensen LLC,10648.23,2026-06-08T00:54:41,Approved,Office Supplies,False
cbd3a91f-1901-463b-8a32-3f1b64890d35,"Newton, Ortiz and King",32371.17,2026-06-08T04:37:43,Approved,Logistics,False
0e038b42-0f67-4ef6-b9d6-401553651293,"Reynolds, Johnson and Mendez",12315.81,2026-06-08T07:53:52,Pending,Marketing,False
6d26221a-8bf2-4f29-9435-626187197098,Dillon-Mccarty,27085.15,2026-06-08T11:42:16,Flagged,Office Supplies,False
a684afd5-a6c4-4db5-9b39-c1ae55a68982,Hull Ltd,2267.58,2026-06-08T12:03:28,Pending,IT Equipment,False
781e175f-190a-442d-950b-f395e6fa23ff,Wright-Vang,25318.98,2026-06-08T12:13:16,Pending,Logistics,False
c1d83ea0-c186-4095-ad6e-fdfd5f2f8d23,Fowler-Clark,37950.97,2026-06-08T15:25:36,Approved,IT Equipment,False
3161bc48-ca6d-47ad-8f74-bbaeb5cca6b3,Thompson-Jones,4036.33,2026-06-08T15:41:29,Flagged,Marketing,False
37d6a371-a896-46c5-90d8-afb91d053efe,"Rose, Scott and Brown",24781.74,2026-06-08T15:45:15,Flagged,IT Equipment,False
da880ae3-c8c2-4275-9348-4827e07286b6,Poole PLC,37073.14,2026-06-08T19:09:28,Flagged,Office Supplies,False
a2e86790-6825-4993-942a-b6021a1fd54a,Joyce-Brown,3076.28,2026-06-09T00:26:20,Pending,Office Supplies,False
7d94942a-c618-46f5-a246-ada776923a8f,"Bennett, Rojas and Parker",22055.0,2026-06-09T02:14:10,Flagged,Office Supplies,False
cb8a7998-a8ad-43f1-a5a1-0aad60aab571,Jones PLC,8352.72,2026-06-09T06:48:36,Flagged,Office Supplies,False
0f4dd4d2-e317-40a6-83fd-e6fc38fe40da,"Johnson, Mcfarland and Edwards",35688.72,2026-06-09T06:48:43,Flagged,Office Supplies,False
91d29c2b-3b8f-42db-9fa8-39a96c382967,Thornton PLC,48323.93,2026-06-09T07:14:23,Flagged,IT Equipment,False
2b7a43a2-4b67-4943-8b74-d4e301313159,"Moore, Olson and Jones",40789.31,2026-06-09T09:19:43,Flagged,Marketing,False
5bec68ee-c107-45df-9d94-18e190bb0fff,"Crosby, Carpenter and Haley",42635.61,2026-06-09T12:57:14,Flagged,Office Supplies,False
eb2a5934-dc16-47dc-bc06-5a6afb2fbcab,Walker and Sons,26536.2,2026-06-09T16:12:27,Flagged,Logistics,False
3efb20ff-ed50-40bc-8b0d-3385e925b712,Bell-Lane,18950.76,2026-06-09T19:48:57,Approved,Marketing,False
66cfc5e2-e487-43cb-b91a-1d0881ab0461,"Warner, Huffman and Ray",480922.2,2026-06-09T20:18:52,Flagged,Marketing,True
8355d8a9-a22a-4aa8-96dc-daa3fcca711b,Zamora and Sons,38444.62,2026-06-10T03:47:59,Flagged,Marketing,False
ba8a9aaf-1b8d-4b6e-ae63-b210955494c4,"Johnson, Scott and Smith",44190.39,2026-06-10T07:50:43,Flagged,Logistics,False
6c8ca42c-f411-43ad-babb-1eee6d555cd1,"Miller, Henderson and Johnson",44448.94,2026-06-10T09:33:43,Approved,Logistics,False
7086d927-745a-4431-b933-54a5d979b65a,Johnson PLC,25552.34,2026-06-10T10:27:09,Approved,IT Equipment,False
d9abefb1-1096-401a-8155-5563b393f6d9,Barnes-Wolf,7381.59,2026-06-10T12:23:40,Pending,Office Supplies,False
b790a9cf-451f-457c-b122-ded40ab135bd,Kane-Bennett,15639.94,2026-06-10T14:16:48,Approved,Marketing,False
55282a72-6adf-4f20-9937-5b2bacaa4878,Odom PLC,15625.38,2026-06-10T15:09:55,Pending,IT Equipment,False
5f32c72e-0197-4607-b196-11400c0c59ba,Harrell-Reese,34438.1,2026-06-10T16:23:56,Pending,Office Supplies,False
a50004cb-38d7-409b-8945-74b478ab08fb,Davis Ltd,47018.57,2026-06-10T16:48:24,Approved,IT Equipment,False
e35f5d9d-8e4b-4c3b-9129-8268204442b6,Johnson-Olsen,11385.9,2026-06-10T18:13:47,Approved,Office Supplies,False
7e152b4a-badc-4cd9-8dcf-0fa03ec0bd9e,"Rodriguez, Brennan and Garrison",17585.2,2026-06-10T18:24:24,Approved,Marketing,False
1b4d8d47-efd5-460f-b8ad-527030795589,Figueroa and Sons,42005.14,2026-06-10T20:13:01,Approved,Logistics,False
2d25d497-8767-466a-b41c-737bd8fd6491,Tran Inc,20465.7,2026-06-10T23:41:20,Approved,Marketing,False
73c3aa55-2351-4577-9e7d-57e8c7f84da8,Carter LLC,37153.3,2026-06-11T00:01:18,Flagged,IT Equipment,False
6ea907d0-ba50-4108-98a2-14ddb4b64611,"Chan, Lewis and Walker",3353.2,2026-06-11T00:38:51,Flagged,Office Supplies,False
e76d2755-ec13-47a7-9ad2-0c81acb6ba47,Welch LLC,40565.8,2026-06-11T06:10:48,Flagged,Logistics,False
5fd9034d-88bb-4cf5-aa57-cf0b41214b8f,"Le, Lewis and Hayes",43007.83,2026-06-11T08:31:38,Pending,IT Equipment,False
d415af34-084a-4ff4-848a-759c5fb05d4e,Munoz-Johnson,28413.94,2026-06-11T09:31:52,Flagged,Logistics,False
06387f0d-d89a-4b55-8bfa-9cf72a8e42bf,"Cooper, Chavez and Garza",11091.92,2026-06-11T11:36:12,Pending,Marketing,False
5ee7f135-abb0-4591-a297-131f0d39ae2d,"Smith, Macias and Gonzales",32006.61,2026-06-11T12:00:57,Approved,IT Equipment,False
e6878b5e-4fd3-48c8-913f-399ff73e7aea,Dillon-Banks,7170.2,2026-06-11T14:45:37,Pending,Logistics,False
461fc78d-ceae-4473-8e44-5ba53f48d20d,Castro-Mullen,36269.2,2026-06-11T16:21:40,Pending,Office Supplies,False
56add578-962e-4bc1-af3f-39899caeeba1,Ferrell-Wilson,3071.4,2026-06-11T23:13:20,Flagged,Office Supplies,False
65014b9c-762e-4bad-aa1d-95820e41b8d2,"Gregory, Kim and Martinez",2140.18,2026-06-12T02:00:27,Flagged,IT Equipment,False
37a5f687-f1f5-4f81-83a7-254f6629c033,Cortez PLC,2439.24,2026-06-12T07:48:33,Pending,Marketing,False
8345504d-7e00-413e-97f1-5e7537a5ad1a,Patterson-Mendez,47190.18,2026-06-12T12:39:14,Flagged,Marketing,False
362cc701-7007-48d9-a15c-8f3c1ae6b4e7,Robertson-Rodriguez,26230.16,2026-06-12T15:23:19,Pending,Logistics,False
cf454a3c-a941-455c-bb9b-6803aa7b5a26,Kim Inc,45294.46,2026-06-12T19:04:01,Pending,Marketing,False
e24e944e-8ded-4c7f-b2da-2843410b99cd,Howard-Jordan,21358.7,2026-06-12T21:07:11,Flagged,Marketing,False
e506ed3d-2d87-4cf8-ad72-65e6356fdc8b,Williams Inc,48647.65,2026-06-12T21:56:41,Approved,Marketing,False
ede7b2b2-19dc-4617-9edd-eb788353966a,Patton-Ward,27697.38,2026-06-13T02:41:42,Flagged,Marketing,False
7af5aa90-cb0e-405d-ac65-7e9febafa99a,Fowler-Coleman,22746.75,2026-06-13T10:52:10,Pending,IT Equipment,False
e3a2a3e7-ad09-402e-9bde-1fc12c0e976b,Fields PLC,39884.45,2026-06-13T12:06:04,Flagged,Office Supplies,False
9f98e60e-6409-4fc7-a320-88f9e53eb624,"Rivera, Warner and Nelson",27985.95,2026-06-13T13:54:41,Approved,Logistics,False
39a5e4b0-375b-46de-80b8-130c74895b27,Reid LLC,25688.6,2026-06-13T19:08:47,Flagged,Logistics,False
28315b5b-4a83-4307-8c9f-484e75d49c2a,Hall Ltd,32715.74,2026-06-13T19:54:31,Pending,IT Equipment,False
e3717a70-a6ba-4e2d-94c8-b4128eaed177,Preston-Wright,9170.33,2026-06-14T01:11:24,Pending,Logistics,False
eb3cd639-bba1-46e0-acba-bf09d53de00b,Castro-Frederick,17124.46,2026-06-14T04:37:03,Pending,Logistics,False
7c0874ff-2602-4fba-a2c4-f31a1c628cae,"Anderson, Clarke and Jackson",30115.38,2026-06-14T09:57:35,Approved,Marketing,False
e4586cb6-bfdc-4039-9f74-12e94fa41b34,Morris-Wright,12209.17,2026-06-14T11:46:20,Pending,Office Supplies,False
1d5283e1-f131-4a94-9650-3f98c97661f9,Nguyen-Ellis,35285.23,2026-06-14T15:25:34,Flagged,Marketing,False
245bcf3d-a17c-4bc3-8225-89a012bb6b4f,"Hall, Vega and Price",48999.96,2026-06-14T16:03:34,Approved,Marketing,False
a9e38e7b-a18a-4b74-ab3d-47226a69e34a,"Ford, Johnson and Smith",32481.71,2026-06-14T16:10:49,Pending,Marketing,False
46fcd363-6cf7-44e5-9572-7d84884ce035,Wood-Griffin,12216.47,2026-06-14T17:37:21,Pending,Marketing,False
ba3ae2e0-fd32-4548-8f1f-a4857f74c2ef,Hart-Moore,3752.5,2026-06-14T17:50:38,Flagged,Marketing,False
f8772a59-1863-4d41-ac5a-9c5ad26df87a,Gibbs Inc,36624.46,2026-06-14T20:19:54,Flagged,Logistics,False
fb655755-8bc6-4f7a-bffd-fb3437e339bf,"Heath, Jones and Hall",46431.36,2026-06-14T20:33:20,Flagged,Office Supplies,False
91ed646b-7f05-4316-a00e-97fa8a2dcfd9,Ruiz-Jacobson,7669.39,2026-06-14T21:36:13,Approved,Marketing,False
15ef5d8d-5818-40db-b341-f0fe110fc91d,White-Estes,1908.14,2026-06-14T22:40:48,Approved,Logistics,False
eb0f747f-639f-4439-beb2-42abb8757212,"Boyer, Bradley and Valenzuela",259799.58,2026-06-15T01:21:56,Approved,Marketing,True
3b16b7ea-6782-4390-bafa-1b71590d909b,Hart-Moore,3752.5,2026-06-15T01:50:38,Flagged,IT Equipment,True
752eaac9-4436-4ec4-a0fb-7bfc688b6966,Santiago and Sons,25060.18,2026-06-15T02:12:11,Approved,IT Equipment,False
29ae0679-c9d3-418a-9d92-584439064690,Morgan-French,4675.35,2026-06-15T02:39:21,Approved,IT Equipment,False
6c0ee7ab-b2a6-45f2-9f55-59ae0ff5fc19,"Phillips, Wright and Jones",5716.98,2026-06-15T04:31:07,Approved,Marketing,False
6913825c-a650-4659-aeb7-0fe29b551842,Olsen Ltd,37841.87,2026-06-15T09:07:32,Approved,Marketing,False
f961b9f8-c909-48a0-ad10-bc8a1cdffb86,Harris PLC,49077.61,2026-06-15T11:53:01,Flagged,IT Equipment,False
6a0e8883-616e-4ed0-a952-5f8a75d68c3c,"Carter, Adams and Newman",20644.4,2026-06-15T12:09:08,Pending,IT Equipment,False
036f4f3d-e68f-43a7-8bd9-c671e24e9f01,Mejia-Lambert,18230.68,2026-06-15T15:25:44,Approved,Office Supplies,False
967c5497-4b15-490a-bb2f-f88e04eb68b1,Mitchell and Sons,46722.66,2026-06-15T15:44:54,Pending,Office Supplies,False
35fd6fb5-c782-4926-af7a-41259ee4d807,Tucker-Ramos,29139.84,2026-06-15T16:37:24,Approved,Logistics,False
f635573e-2946-4ded-b8d6-6bc75efec8b7,"Washington, Lynch and Johnson",17410.49,2026-06-15T21:51:36,Pending,Office Supplies,False
2b54ce43-65c9-42d8-82c4-6c7206502c4f,"Winters, Newman and Brown",45036.47,2026-06-15T22:56:56,Approved,Logistics,False
0a87f782-d40c-48a3-86a2-39c4c46e73e2,"Mayer, Fowler and Livingston",19404.59,2026-06-16T00:07:08,Pending,IT Equipment,False
1410b2a3-52e0-4f83-a58a-d36f23facab5,Olson LLC,19660.87,2026-06-16T00:21:04,Flagged,IT Equipment,False
18094bd1-b627-420e-a9cf-1bab87247fb5,Flores-Rivera,5006.96,2026-06-16T04:15:06,Approved,Office Supplies,False
2a4f9058-9d99-4b89-8d56-745f8c1b3b11,"Flores, Thomas and Bush",35655.44,2026-06-16T16:09:36,Flagged,Office Supplies,False
5d07d953-0833-483d-a104-2a4a29f2894e,"Perez, Meza and Stone",10714.41,2026-06-16T17:58:44,Approved,IT Equipment,False
ab5f0903-d4cf-49e8-b73b-e4d3fc58e42c,Curry-Barker,22660.2,2026-06-16T20:21:30,Approved,Marketing,False
e7331df8-e1ea-43d1-8de4-ef89e38ec581,Jefferson PLC,28868.1,2026-06-16T22:32:31,Approved,Logistics,False
7350a2ba-471b-43b3-9f9c-3207d9878a77,Johnson-Lucas,35688.6,2026-06-16T22:47:07,Pending,Logistics,False
f0f45200-61f2-4dd6-a82d-adf10c655f0d,"Santos, Moody and Taylor",20985.12,2026-06-17T00:34:33,Pending,Office Supplies,False
4f86e3ca-708e-490f-a7b6-ad0cbb93aa7a,Myers and Sons,30107.11,2026-06-17T04:03:20,Approved,Logistics,False
1d7b2534-16f2-425b-ab8b-1ef15e428681,"Rivera, Thornton and Wells",48498.69,2026-06-17T07:26:41,Flagged,Office Supplies,False
2b824f0e-3da2-4d5f-a504-30aa1d413be7,Thomas Inc,17629.57,2026-06-17T08:20:29,Pending,Marketing,False
1ea4275c-20ee-4eff-99d7-b7b928a86864,"Torres, Brown and Williams",25236.64,2026-06-17T09:46:35,Pending,IT Equipment,False
8f47241c-cde6-40e3-9553-aa030a8e1330,Clark Ltd,13185.12,2026-06-17T12:04:06,Approved,Marketing,False
ba5668f1-b15c-43db-95cd-b0ab2cb6be2c,Jimenez Ltd,7798.82,2026-06-17T12:11:07,Flagged,IT Equipment,False
3a919824-a436-4a40-b978-47fddc24040d,Morris Ltd,39215.68,2026-06-17T13:59:12,Pending,IT Equipment,False
b0226cad-fe11-4d3d-843e-67d3dde7f0e4,"Martinez, Nielsen and Miller",47923.58,2026-06-17T15:15:12,Flagged,IT Equipment,False
60b166e7-ae4c-4e23-939a-1d6ca06059a6,Mack-Peterson,44776.68,2026-06-17T16:00:12,Pending,Office Supplies,False
3089205d-c621-4b55-ae17-b5ab27a56c52,"Joseph, West and Smith",45359.6,2026-06-17T17:43:01,Approved,Marketing,False
8de48564-a1b3-4775-b54c-f347f36c6638,"Olsen, Gray and Gross",14730.85,2026-06-17T18:22:24,Approved,Office Supplies,False
dd64133c-7f1d-4f72-b4a9-134dd56ac4d5,Lloyd Inc,10759.57,2026-06-17T19:17:07,Approved,IT Equipment,False
5b0ea4b1-9fcf-41af-9bc4-cb077af8fbe4,"Parker, Ortiz and Powell",47269.38,2026-06-17T21:01:30,Flagged,Office Supplies,False
08955dfe-57d2-4325-8bf5-c8e6c24e992d,Walker-Dudley,18384.71,2026-06-18T01:35:26,Pending,Office Supplies,False
4c42be1d-1bf1-4823-91c5-a52a9f4366fe,Huynh-Davis,49208.74,2026-06-18T05:30:19,Pending,IT Equipment,False
6a33e4dd-2cd6-4be0-8267-88ba8308f6fb,"Padilla, Garcia and Jackson",28540.12,2026-06-18T05:54:18,Approved,Logistics,False
104628ab-24cd-4209-918d-fff875480db7,"Johnston, Velez and Larson",32099.88,2026-06-18T08:03:56,Approved,Marketing,False
0ed56c3a-5965-408d-965c-157cd9dfc69c,Flynn-Pearson,361964.26,2026-06-18T11:27:11,Flagged,IT Equipment,True
a94b884e-3709-4c63-bda4-e307f7233d71,Stevens-Robinson,27874.48,2026-06-18T12:08:51,Flagged,Marketing,False
fac3a170-687b-427f-883c-3e53b9290bb1,Ellis and Sons,39015.78,2026-06-18T18:00:11,Approved,Marketing,False
32de91c2-aef1-4376-8662-0341f4391616,Hayes-Jensen,12781.4,2026-06-18T20:22:26,Flagged,Office Supplies,False
cd36ba78-38b1-451d-9439-e7099fb916ff,Murphy LLC,21150.13,2026-06-18T22:17:08,Pending,Marketing,False
7b9e51dc-52cd-411e-a11a-aea2b50ac115,"Anderson, Jackson and Williams",16004.89,2026-06-19T00:14:47,Approved,Marketing,False
05dcaa4e-d082-4d3a-bb98-a4e35375679d,Ballard Group,31665.69,2026-06-19T01:29:00,Pending,Marketing,False
efb6a4cd-60c8-4799-a0ee-79ad1e9e73ed,Romero-Smith,42437.85,2026-06-19T03:48:31,Approved,Office Supplies,False
7e974ab2-2776-48e6-bbcb-0a2d950bb1ff,Miller Group,17300.79,2026-06-19T04:59:04,Approved,Office Supplies,False
39192422-bfb9-4606-88f7-fff191a8f3b8,Blackwell LLC,13311.5,2026-06-19T06:37:40,Flagged,Marketing,False
8e6f145b-996c-4b9a-9cf6-ea7937be9235,"Hines, Santos and Day",25706.75,2026-06-19T06:50:45,Flagged,Marketing,False
bd9704ca-7bdc-464c-9aaa-0a17c4d655f7,Bell Inc,18101.75,2026-06-19T07:24:04,Pending,Marketing,False
244ffa9d-4170-4daa-bca4-5b419c3cbc1a,Cline-Ayala,26375.8,2026-06-19T08:04:36,Pending,Logistics,False
20ffdb9c-6c3d-49c0-96af-0416f0f73b84,"Shaw, Jacobson and Padilla",10567.51,2026-06-19T08:43:47,Flagged,Logistics,False
932dac75-13d1-4f71-b926-16f5c5548904,Perez LLC,41170.93,2026-06-19T11:19:34,Approved,Logistics,False
af8bfe2c-cdb8-464c-ae67-59fcfb80c315,Kennedy Ltd,34253.85,2026-06-19T11:21:58,Pending,Office Supplies,False
d1d7bc6a-2b99-4c0e-87f4-67869eb7ba99,Blair-Edwards,29820.51,2026-06-19T12:19:52,Flagged,IT Equipment,False
f819159f-70cc-4355-856c-08adb517b04b,Frye-Daugherty,25107.49,2026-06-19T12:38:06,Flagged,Logistics,False
8a125061-29b0-4729-986b-e8aaddf5aec8,Moreno Group,5138.73,2026-06-19T16:40:11,Flagged,IT Equipment,False
8b101f2e-ba45-4427-b2a3-1d4184889d74,Pena-Watts,34163.0,2026-06-19T20:12:10,Pending,IT Equipment,False
1d96fe66-ba15-4696-a5d6-42e36e434d6c,Sandoval-Cunningham,40691.1,2026-06-19T21:17:37,Pending,Office Supplies,False
f9e455ce-3248-4486-8392-f209c3b15b0e,Hayes-Sullivan,17050.52,2026-06-19T21:22:26,Approved,Marketing,False
3b986c00-274c-44db-8c51-b8afe56aa294,Edwards Ltd,22394.77,2026-06-20T04:09:35,Flagged,IT Equipment,False
17972817-35a0-4710-b3f3-3a2120704ec9,Flowers LLC,13332.8,2026-06-20T05:10:08,Flagged,Logistics,False
8b297c8c-97c9-4d7b-a22f-4769c2a8ef5d,Butler Ltd,14813.41,2026-06-20T05:36:05,Pending,Logistics,False
00eefb1b-8014-4f91-bd50-6bb487d68928,Mack-Gould,1733.51,2026-06-20T06:15:37,Approved,Logistics,False
0e3c95ac-a801-4b9e-9c62-14662f73e7a3,Henderson-Bailey,7474.85,2026-06-20T07:28:23,Pending,Logistics,False
adf1312b-22d3-457a-bb0f-c2dda482a6b5,Avila LLC,31390.83,2026-06-20T08:28:24,Pending,Logistics,False
327e08d0-5862-4a48-985c-a5862afe59a9,"Jimenez, Arnold and Austin",12543.67,2026-06-20T11:48:40,Pending,IT Equipment,False
958d9b85-7357-4999-9a28-6f413be78744,Williams Ltd,30880.58,2026-06-20T15:14:20,Approved,IT Equipment,False
a26e1caa-cb32-447a-a326-3eee541e6410,"Bowman, Roberts and Sullivan",37678.51,2026-06-20T16:51:47,Approved,Marketing,False
b129f569-a0a2-4587-94cb-953f8b8c93b9,"Copeland, Wilson and Carlson",48555.91,2026-06-20T18:17:04,Flagged,Logistics,False
9fabcfdd-6c4d-4f90-96df-43ef5abf93ab,"Rhodes, Nguyen and Maxwell",27563.25,2026-06-20T20:02:30,Approved,Logistics,False
61534b4a-2ebb-4603-b275-0b677d453a02,Fitzgerald-Wright,1050.93,2026-06-20T22:45:12,Pending,Office Supplies,False
0fb4f835-779b-4fe5-8d55-adf2e569fa01,Santiago-Hodge,26861.42,2026-06-21T04:35:48,Pending,Marketing,False
ac32e2b6-ae28-4b4f-9c39-49a004fafedf,Nelson-Lamb,8894.64,2026-06-21T06:38:54,Approved,Marketing,False
fffb63aa-d4a9-49f2-a224-b42291499242,"Steele, Williams and Preston",40617.77,2026-06-21T08:32:08,Flagged,Office Supplies,False
e65d357d-77f2-48c8-afd4-6fa6b777dbea,Johnson Ltd,49048.87,2026-06-21T09:03:05,Approved,Logistics,False
8ba8a4ec-a1d2-4fa1-8a0e-8a8766d7e347,"Brock, Torres and Ruiz",1000.43,2026-06-21T09:25:38,Approved,Office Supplies,False
c963614f-52ea-4a81-a496-c822ebde922e,Ware Ltd,6125.44,2026-06-21T09:26:35,Pending,IT Equipment,False
1e77a5aa-fa5e-4ac6-a234-30cf599923f8,Brock-Rivera,21872.79,2026-06-21T16:05:25,Pending,Office Supplies,False
168e85b5-2336-456b-9dd3-b14e4dbd6ad5,"Jones, Fletcher and Harris",42578.71,2026-06-21T16:32:28,Approved,Logistics,False
794932f5-9def-4d37-8fae-e03531356c61,Robertson-Schultz,43278.1,2026-06-21T17:08:37,Approved,Office Supplies,False
387b5463-bc87-47be-b37f-a9b68786f2fb,Williams-Jackson,24917.7,2026-06-21T17:09:18,Flagged,Office Supplies,False
190e00fa-4b88-4596-99de-645c07491f52,Graham-Johnson,32096.28,2026-06-21T19:20:13,Flagged,Marketing,False
b262ce29-db51-4989-aa38-40603f497e4e,Hartman-Hernandez,14654.55,2026-06-21T19:25:38,Approved,Marketing,False
29b2957b-c793-40f6-a586-ed25568248d2,Hudson-Barnett,16081.96,2026-06-21T19:57:34,Approved,Marketing,False
b0e656ca-1bb3-4fa6-8326-96a84805410f,"Conley, Stephenson and Johnson",6728.64,2026-06-21T20:48:59,Flagged,Office Supplies,False
d55326b3-a6fc-4b04-a4af-aa4a3ccf51ff,Summers-Lee,25848.27,2026-06-21T23:32:27,Approved,Marketing,False
83e779f5-71b2-4fb9-86f8-d40d6a43bf6e,Martinez-Walker,28811.66,2026-06-21T23:53:42,Approved,Office Supplies,False
43ecbeff-6592-4c2e-b0b7-e1719d59183b,Park-Parker,1997.23,2026-06-22T03:56:50,Pending,Logistics,False
acbce476-9b0e-4e97-9de6-38f49b09016b,Watson-Washington,9075.66,2026-06-22T05:05:08,Approved,Logistics,False
eee8ebc2-92ce-46a7-bb2b-dac207d70e5d,Lewis-Salinas,21400.23,2026-06-22T05:08:44,Pending,IT Equipment,False
b9d57095-714e-4f58-8851-45d8edb90040,Pena Group,33414.71,2026-06-22T06:20:47,Pending,Logistics,False
788d3f78-4f56-4984-a66e-2b95d761c3b9,"Nguyen, Smith and Jennings",19779.64,2026-06-22T07:31:43,Pending,Logistics,False
94b20e2c-eea1-46cb-b65a-ee6552f803d1,Bates-Henry,17248.69,2026-06-22T12:46:51,Flagged,Logistics,False
c0b997dd-80d5-46db-8dfe-4b5062306706,Castillo-Harrington,25167.91,2026-06-22T13:45:22,Flagged,IT Equipment,False
7afe9c57-6dc5-4c0e-a550-7487e96de164,"Peters, King and Parker",11812.47,2026-06-22T14:30:25,Flagged,Marketing,False
4d5ffd8a-ac07-439e-a3e5-e700a5630b27,"Walsh, Clark and Navarro",43397.56,2026-06-22T16:10:59,Approved,IT Equipment,False
ff20e800-f4cf-41c9-a9cf-408da46f2204,Bates-Henry,17248.69,2026-06-22T21:46:51,Approved,Marketing,True
2a7f765e-18ba-4aa7-a444-872f2603f321,Weeks LLC,5243.99,2026-06-22T22:50:05,Pending,Marketing,False
46fb45f2-e69d-4ba3-bbda-de4dfb6bdbe6,"Wilson, Hicks and Bullock",5105.65,2026-06-23T02:12:07,Pending,Office Supplies,False
cf6af84d-70e9-42b2-b2df-1c60e84880d8,Clark-Steele,29370.1,2026-06-23T04:46:44,Pending,Logistics,False
c301b93f-920e-4d61-b94c-f0910a8d01c8,Johnson-Alvarez,21383.58,2026-06-23T07:00:54,Pending,Marketing,False
40934231-7b2e-42ee-a360-615d6685cdb3,"Moore, Murillo and Ramos",33175.43,2026-06-23T09:04:23,Pending,IT Equipment,False
8ae0cf5f-12b6-4928-bf2e-75bd6de9dce6,"Peters, Russell and Johnson",28344.57,2026-06-23T12:46:43,Flagged,Logistics,False
c502d0cd-f19c-48fa-9a51-9c3ec224220d,Decker-Dudley,40011.25,2026-06-23T22:07:00,Flagged,Marketing,False
f3506ca0-678c-4f58-9a23-81f6f5c5cbb9,"Perry, Garcia and Fowler",36696.95,2026-06-23T22:12:49,Flagged,Marketing,False
b4940359-8b24-4cec-b410-a2cacbe76614,Smith Group,28851.93,2026-06-23T22:41:21,Flagged,Office Supplies,False
175b3ad6-429e-4fc8-b7f8-7f600d4d7cf9,Rodriguez-James,13155.49,2026-06-24T00:32:02,Flagged,IT Equipment,False
d210de67-0dd4-48b1-a6c0-d3c4b04a56ce,Cooper Group,28520.87,2026-06-24T01:12:49,Approved,Office Supplies,False
c82b4838-f844-48da-8301-39605aad9f50,"Hall, Hall and Mcdaniel",39788.72,2026-06-24T01:14:17,Approved,Marketing,False
